Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score,target,pf_home,pa_home,game played_home,per_home,s_round_home,position_home,pf_away,pa_away,game played_away,per_away,s_round_away,position_away,result_home_l5,pf_home_l5,pa_home_l5,game played_home_l5,result_away_l5,pf_away_l5,pa_away_l5,game played_away_l5
Sat 16 Jul 7:10pm,Marvel Stadium,31416.0,17,2011,STK,WCE,82.0,61.0,False,1136.0,1158.0,14.0,0.9810017271157168,17.0,11.0,1381.0,1114.0,14.0,1.23967684021544,17.0,5.0,12.0,341.0,280.0,4.0,16.0,415.0,310.0,4.0
Sat 16 Jul 8:10pm,TIO Stadium,7255.0,17,2011,MEL,POR,113.0,92.0,False,1290.0,1303.0,14.0,0.990023023791251,17.0,10.0,1172.0,1702.0,15.0,0.6886016451233843,17.0,16.0,8.0,371.0,407.0,4.0,0.0,320.0,454.0,4.0
Sun 17 Jul 1:10pm,SCG,23415.0,17,2011,SYD,FRE,87.0,98.0,False,1240.0,1142.0,15.0,1.085814360770578,17.0,6.0,1270.0,1298.0,14.0,0.9784283513097073,17.0,7.0,8.0,390.0,357.0,5.0,12.0,358.0,340.0,4.0
Sun 17 Jul 2:10pm,Gabba,19906.0,17,2011,BRL,GEE,104.0,133.0,False,1173.0,1504.0,15.0,0.7799202127659575,17.0,15.0,1550.0,1142.0,15.0,1.3572679509632224,17.0,2.0,4.0,384.0,530.0,5.0,12.0,512.0,439.0,5.0
Sun 17 Jul 4:40pm,Marvel Stadium,22754.0,17,2011,NTH,WBD,142.0,111.0,False,1377.0,1440.0,15.0,0.95625,17.0,12.0,1347.0,1375.0,15.0,0.9796363636363636,17.0,9.0,12.0,469.0,470.0,5.0,16.0,490.0,371.0,5.0
Fri 22 Jul 7:40pm,Marvel Stadium,26546.0,18,2011,STK,ADE,127.0,24.0,False,1218.0,1219.0,15.0,0.9991796554552912,18.0,10.0,1138.0,1456.0,15.0,0.7815934065934066,18.0,14.0,12.0,342.0,284.0,4.0,4.0,273.0,359.0,4.0
Sat 23 Jul 2:10pm,Marvel Stadium,20809.0,18,2011,NTH,BRL,122.0,77.0,False,1519.0,1551.0,16.0,0.9793681495809156,18.0,11.0,1277.0,1637.0,16.0,0.7800855222968845,18.0,15.0,12.0,489.0,518.0,5.0,4.0,425.0,539.0,5.0
Sat 23 Jul 2:10pm,SCG,19449.0,18,2011,SYD,WBD,114.0,75.0,False,1327.0,1240.0,16.0,1.0701612903225806,18.0,8.0,1458.0,1517.0,16.0,0.9611074489123269,18.0,12.0,4.0,402.0,390.0,5.0,16.0,544.0,432.0,5.0
Sat 23 Jul 7:10pm,MCG,74123.0,18,2011,ESS,CAR,79.0,153.0,False,1599.0,1451.0,16.0,1.1019986216402482,18.0,7.0,1611.0,1252.0,16.0,1.286741214057508,18.0,4.0,12.0,475.0,507.0,5.0,8.0,499.0,444.0,5.0
Sat 23 Jul 7:10pm,Heritage Bank Stadium,23302.0,18,2011,GCS,COL,75.0,129.0,False,1063.0,1869.0,15.0,0.5687533440342429,18.0,16.0,1762.0,1003.0,15.0,1.7567298105682951,18.0,1.0,4.0,329.0,527.0,5.0,16.0,450.0,267.0,4.0
Sun 24 Jul 1:10pm,Marvel Stadium,33761.0,18,2011,GEE,RCH,113.0,51.0,False,1683.0,1246.0,16.0,1.3507223113964686,18.0,2.0,1500.0,1767.0,16.0,0.8488964346349746,18.0,13.0,12.0,557.0,460.0,5.0,4.0,433.0,586.0,5.0
Sun 24 Jul 2:10pm,MCG,39782.0,18,2011,MEL,HAW,78.0,132.0,False,1403.0,1395.0,15.0,1.0057347670250896,18.0,9.0,1531.0,1164.0,15.0,1.3152920962199313,18.0,3.0,12.0,443.0,370.0,4.0,12.0,445.0,308.0,4.0
Sun 24 Jul 2:40pm,Domain Stadium,41055.0,18,2011,FRE,WCE,64.0,65.0,False,1368.0,1385.0,15.0,0.9877256317689531,18.0,6.0,1442.0,1196.0,15.0,1.205685618729097,18.0,5.0,12.0,358.0,363.0,4.0,12.0,370.0,325.0,4.0
Fri 29 Jul 7:40pm,Marvel Stadium,41332.0,19,2011,NTH,CAR,62.0,80.0,False,1641.0,1628.0,17.0,1.007985257985258,19.0,10.0,1764.0,1331.0,17.0,1.3253193087903832,19.0,4.0,12.0,500.0,505.0,5.0,8.0,552.0,457.0,5.0
Sat 30 Jul 2:10pm,GMHBA Stadium,22716.0,19,2011,GEE,MEL,233.0,47.0,False,1796.0,1297.0,17.0,1.38473400154202,19.0,2.0,1481.0,1527.0,16.0,0.9698755730189915,19.0,11.0,12.0,570.0,439.0,5.0,8.0,372.0,442.0,4.0
Sat 30 Jul 2:10pm,Marvel Stadium,20883.0,19,2011,WBD,WCE,95.0,103.0,False,1533.0,1631.0,17.0,0.9399141630901288,19.0,12.0,1507.0,1260.0,16.0,1.196031746031746,19.0,5.0,12.0,519.0,476.0,5.0,12.0,325.0,301.0,4.0
Sat 30 Jul 5:40pm,Domain Stadium,30937.0,19,2011,FRE,HAW,44.0,95.0,False,1432.0,1450.0,16.0,0.9875862068965517,19.0,7.0,1663.0,1242.0,16.0,1.3389694041867954,19.0,3.0,12.0,362.0,279.0,4.0,12.0,448.0,328.0,4.0
Sat 30 Jul 7:10pm,Heritage Bank Stadium,17482.0,19,2011,GCS,STK,54.0,74.0,False,1138.0,1998.0,16.0,0.5695695695695696,19.0,16.0,1345.0,1243.0,16.0,1.082059533386967,19.0,8.0,4.0,346.0,527.0,5.0,16.0,397.0,208.0,4.0
Sun 31 Jul 2:10pm,MCG,73163.0,19,2011,COL,ESS,166.0,92.0,False,1891.0,1078.0,16.0,1.75417439703154,19.0,1.0,1678.0,1604.0,17.0,1.046134663341646,19.0,9.0,20.0,579.0,342.0,5.0,12.0,464.0,549.0,5.0
Sun 31 Jul 4:10pm,AAMI Stadium,40586.0,19,2011,ADE,POR,111.0,79.0,False,1162.0,1583.0,16.0,0.7340492735312697,19.0,14.0,1264.0,1815.0,16.0,0.6964187327823691,19.0,17.0,4.0,227.0,386.0,4.0,0.0,324.0,457.0,4.0
Fri 5 Aug 7:40pm,Marvel Stadium,26181.0,20,2011,STK,FRE,113.0,72.0,False,1419.0,1297.0,17.0,1.0940632228218967,20.0,7.0,1476.0,1545.0,17.0,0.9553398058252427,20.0,8.0,20.0,471.0,262.0,5.0,8.0,318.0,309.0,4.0
Sat 6 Aug 2:10pm,GMHBA Stadium,24588.0,20,2011,GEE,GCS,188.0,38.0,False,2029.0,1344.0,18.0,1.509672619047619,20.0,2.0,1192.0,2072.0,17.0,0.5752895752895753,20.0,16.0,12.0,678.0,413.0,5.0,4.0,312.0,491.0,5.0
Sat 6 Aug 2:10pm,MCG,42342.0,20,2011,CAR,MEL,134.0,58.0,False,1844.0,1393.0,18.0,1.3237616654702082,20.0,4.0,1528.0,1760.0,17.0,0.8681818181818182,20.0,11.0,12.0,565.0,416.0,5.0,4.0,301.0,584.0,4.0
Sat 6 Aug 7:10pm,AAMI Stadium,21863.0,20,2011,POR,COL,21.0,159.0,False,1343.0,1926.0,17.0,0.6973001038421599,20.0,17.0,2057.0,1170.0,17.0,1.758119658119658,20.0,1.0,0.0,312.0,432.0,4.0,20.0,646.0,341.0,5.0
Sat 6 Aug 7:10pm,Marvel Stadium,38722.0,20,2011,ESS,SYD,100.0,99.0,False,1770.0,1770.0,18.0,1.0,20.0,9.0,1441.0,1315.0,17.0,1.0958174904942966,20.0,6.0,12.0,475.0,569.0,5.0,8.0,357.0,266.0,4.0
Sun 7 Aug 1:10pm,Gabba,17930.0,20,2011,BRL,ADE,105.0,110.0,False,1354.0,1759.0,17.0,0.7697555429221148,20.0,15.0,1273.0,1662.0,17.0,0.7659446450060169,20.0,14.0,4.0,343.0,448.0,4.0,8.0,265.0,340.0,4.0
Sun 7 Aug 2:10pm,UTAS Stadium,16820.0,20,2011,HAW,NTH,103.0,86.0,False,1758.0,1286.0,17.0,1.3670295489891136,20.0,3.0,1703.0,1708.0,18.0,0.997072599531616,20.0,10.0,12.0,397.0,291.0,4.0,8.0,426.0,494.0,5.0
Sun 7 Aug 2:40pm,Domain Stadium,38106.0,20,2011,WCE,RCH,147.0,90.0,False,1610.0,1355.0,17.0,1.188191881918819,20.0,5.0,1551.0,1880.0,17.0,0.825,20.0,13.0,12.0,325.0,329.0,4.0,0.0,268.0,487.0,4.0
Fri 12 Aug 7:40pm,Marvel Stadium,46505.0,21,2011,STK,COL,70.0,89.0,False,1532.0,1369.0,18.0,1.119065010956903,21.0,6.0,2216.0,1191.0,18.0,1.8606213266162888,21.0,1.0,20.0,505.0,264.0,5.0,20.0,699.0,297.0,5.0
Sat 13 Aug 1:10pm,Domain Stadium,34737.0,21,2011,FRE,CAR,85.0,115.0,False,1548.0,1658.0,18.0,0.9336550060313631,21.0,9.0,1978.0,1451.0,19.0,1.363197794624397,21.0,4.0,4.0,278.0,360.0,4.0,12.0,515.0,393.0,5.0
Sat 13 Aug 2:10pm,MCG,27532.0,21,2011,HAW,POR,197.0,32.0,False,1861.0,1372.0,18.0,1.3564139941690962,21.0,3.0,1364.0,2085.0,18.0,0.6541966426858513,21.0,17.0,16.0,435.0,271.0,4.0,0.0,245.0,492.0,4.0
Sat 13 Aug 7:10pm,Gabba,23565.0,21,2011,BRL,GCS,123.0,61.0,False,1459.0,1869.0,18.0,0.7806313536650615,21.0,15.0,1230.0,2260.0,18.0,0.5442477876106194,21.0,16.0,0.0,349.0,470.0,4.0,4.0,288.0,567.0,5.0
Sat 13 Aug 7:10pm,Marvel Stadium,38986.0,21,2011,WBD,ESS,101.0,150.0,False,1628.0,1734.0,18.0,0.9388696655132641,21.0,12.0,1870.0,1869.0,19.0,1.0005350454788657,21.0,8.0,4.0,377.0,428.0,4.0,12.0,460.0,557.0,5.0
Sun 14 Aug 1:10pm,Marvel Stadium,15739.0,21,2011,MEL,WCE,62.0,110.0,False,1586.0,1894.0,18.0,0.8373812038014784,21.0,11.0,1757.0,1445.0,18.0,1.215916955017301,21.0,5.0,4.0,296.0,591.0,4.0,16.0,472.0,419.0,5.0
Sun 14 Aug 2:10pm,MCG,34337.0,21,2011,RCH,SYD,99.0,56.0,False,1641.0,2027.0,18.0,0.809570794277257,21.0,14.0,1540.0,1415.0,18.0,1.088339222614841,21.0,7.0,0.0,277.0,450.0,4.0,8.0,406.0,309.0,4.0
Sun 14 Aug 4:10pm,AAMI Stadium,33576.0,21,2011,ADE,GEE,85.0,96.0,False,1383.0,1767.0,18.0,0.7826825127334465,21.0,13.0,2217.0,1382.0,19.0,1.6041968162083937,21.0,2.0,8.0,318.0,395.0,4.0,16.0,755.0,336.0,5.0
Fri 19 Aug 7:40pm,Marvel Stadium,52052.0,22,2011,CAR,HAW,66.0,78.0,False,2093.0,1536.0,20.0,1.3626302083333333,22.0,4.0,2058.0,1404.0,19.0,1.4658119658119657,22.0,3.0,16.0,561.0,382.0,5.0,16.0,527.0,240.0,4.0
Sat 20 Aug 1:10pm,Domain Stadium,38253.0,22,2011,WCE,ESS,134.0,77.0,False,1867.0,1507.0,19.0,1.238885202388852,22.0,5.0,2020.0,1970.0,20.0,1.0253807106598984,22.0,7.0,16.0,486.0,393.0,5.0,12.0,505.0,592.0,5.0
Sat 20 Aug 2:10pm,Heritage Bank Stadium,16168.0,22,2011,GCS,ADE,64.0,125.0,False,1291.0,2383.0,19.0,0.541754091481326,22.0,16.0,1468.0,1863.0,19.0,0.7879763821792807,22.0,14.0,4.0,313.0,584.0,5.0,8.0,403.0,491.0,5.0
Sat 20 Aug 7:10pm,MCG,47788.0,22,2011,COL,BRL,102.0,84.0,False,2305.0,1261.0,19.0,1.8279143536875495,22.0,1.0,1582.0,1930.0,19.0,0.8196891191709844,22.0,15.0,20.0,641.0,337.0,5.0,4.0,409.0,426.0,4.0
Sat 20 Aug 7:10pm,Marvel Stadium,17581.0,22,2011,NTH,FRE,143.0,45.0,False,1789.0,1811.0,19.0,0.9878520154610713,22.0,10.0,1633.0,1773.0,19.0,0.9210377890580936,22.0,9.0,8.0,412.0,371.0,4.0,4.0,363.0,475.0,5.0
Sun 21 Aug 1:10pm,Accor Stadium,25025.0,22,2011,SYD,STK,83.0,68.0,False,1596.0,1514.0,19.0,1.0541611624834875,22.0,8.0,1602.0,1458.0,19.0,1.0987654320987654,22.0,6.0,4.0,356.0,372.0,4.0,16.0,466.0,300.0,5.0
Sun 21 Aug 2:40pm,AAMI Stadium,14169.0,22,2011,POR,WBD,97.0,157.0,False,1396.0,2282.0,19.0,0.6117440841367222,22.0,17.0,1729.0,1884.0,19.0,0.917728237791932,22.0,12.0,0.0,224.0,580.0,4.0,0.0,382.0,509.0,4.0
Sun 21 Aug 4:40pm,MCG,36321.0,22,2011,MEL,RCH,110.0,117.0,False,1648.0,2004.0,19.0,0.8223552894211577,22.0,11.0,1740.0,2083.0,19.0,0.8353336533845416,22.0,13.0,4.0,358.0,701.0,5.0,4.0,310.0,401.0,4.0
Fri 26 Aug 6:40pm,Domain Stadium,31985.0,23,2011,FRE,COL,52.0,132.0,False,1678.0,1916.0,20.0,0.8757828810020877,23.0,10.0,2407.0,1345.0,20.0,1.7895910780669144,23.0,1.0,0.0,310.0,531.0,5.0,20.0,645.0,342.0,5.0
Sat 27 Aug 2:10pm,GMHBA Stadium,25900.0,23,2011,GEE,SYD,86.0,99.0,False,2313.0,1467.0,20.0,1.5766871165644172,23.0,2.0,1679.0,1582.0,20.0,1.061314791403287,23.0,7.0,16.0,630.0,221.0,4.0,8.0,352.0,342.0,4.0
Sat 27 Aug 2:10pm,MCG,42198.0,23,2011,HAW,WBD,113.0,67.0,False,2136.0,1470.0,20.0,1.453061224489796,23.0,3.0,1886.0,1981.0,20.0,0.9520444220090863,23.0,11.0,20.0,605.0,306.0,5.0,4.0,428.0,464.0,4.0
Sat 27 Aug 7:10pm,Marvel Stadium,35848.0,23,2011,STK,NTH,135.0,70.0,False,1670.0,1541.0,20.0,1.0837118754055808,23.0,6.0,1932.0,1856.0,20.0,1.040948275862069,23.0,9.0,12.0,452.0,322.0,5.0,8.0,413.0,305.0,4.0
Sat 27 Aug 7:10pm,Gabba,13500.0,23,2011,BRL,WCE,81.0,89.0,False,1666.0,2032.0,20.0,0.8198818897637795,23.0,15.0,2001.0,1584.0,20.0,1.2632575757575757,23.0,4.0,4.0,389.0,395.0,4.0,20.0,559.0,388.0,5.0
Sun 28 Aug 12:40pm,AAMI Stadium,38023.0,23,2011,ADE,RCH,99.0,121.0,False,1593.0,1927.0,20.0,0.826673585884795,23.0,14.0,1857.0,2193.0,20.0,0.8467852257181943,23.0,12.0,12.0,455.0,471.0,5.0,8.0,357.0,426.0,4.0
Sun 28 Aug 2:10pm,MCG,21534.0,23,2011,MEL,GCS,112.0,82.0,False,1758.0,2121.0,20.0,0.8288543140028288,23.0,13.0,1355.0,2508.0,20.0,0.5402711323763956,23.0,16.0,0.0,355.0,726.0,5.0,0.0,292.0,639.0,5.0
Sun 28 Aug 4:40pm,Marvel Stadium,34849.0,23,2011,ESS,POR,120.0,113.0,False,2097.0,2104.0,21.0,0.9966730038022814,23.0,8.0,1493.0,2439.0,20.0,0.6121361213612136,23.0,17.0,8.0,498.0,653.0,5.0,0.0,229.0,624.0,4.0
Sat 24 Mar 7:20pm,Accor Stadium,38203.0,1,2012,GWS,SYD,37.0,100.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu 29 Mar 7:40pm,MCG,78285.0,1,2012,RCH,CAR,81.0,125.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri 30 Mar 7:50pm,MCG,78464.0,1,2012,HAW,COL,137.0,115.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar 1:40pm,MCG,33473.0,1,2012,MEL,BRL,78.0,119.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar 3:40pm,Heritage Bank Stadium,12790.0,1,2012,GCS,ADE,68.0,137.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar 4:40pm,Domain Stadium,34601.0,1,2012,FRE,GEE,105.0,101.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar 7:40pm,Marvel Stadium,45818.0,1,2012,NTH,ESS,102.0,104.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 1 Apr 1:10pm,Marvel Stadium,24977.0,1,2012,WBD,WCE,87.0,136.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 1 Apr 4:10pm,AAMI Stadium,21179.0,1,2012,POR,STK,89.0,85.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu 5 Apr 7:40pm,Gabba,25913.0,2,2012,BRL,CAR,63.0,154.0,False,119.0,78.0,1.0,1.5256410256410255,2.0,5.0,125.0,81.0,1.0,1.5432098765432098,2.0,4.0,4.0,119.0,78.0,1.0,4.0,125.0,81.0,1.0
Sat 7 Apr 1:45pm,Marvel Stadium,34118.0,2,2012,ESS,POR,111.0,86.0,False,104.0,102.0,1.0,1.0196078431372548,2.0,9.0,89.0,85.0,1.0,1.0470588235294118,2.0,7.0,4.0,104.0,102.0,1.0,4.0,89.0,85.0,1.0
Sat 7 Apr 2:10pm,SCG,22242.0,2,2012,SYD,FRE,94.0,81.0,False,100.0,37.0,1.0,2.7027027027027026,2.0,1.0,105.0,101.0,1.0,1.0396039603960396,2.0,8.0,4.0,100.0,37.0,1.0,4.0,105.0,101.0,1.0
Sat 7 Apr 2:40pm,Domain Stadium,35674.0,2,2012,WCE,MEL,166.0,58.0,False,136.0,87.0,1.0,1.5632183908045978,2.0,3.0,78.0,119.0,1.0,0.6554621848739496,2.0,14.0,4.0,136.0,87.0,1.0,0.0,78.0,119.0,1.0
Sat 7 Apr 7:10pm,AAMI Stadium,34021.0,2,2012,ADE,WBD,82.0,64.0,False,137.0,68.0,1.0,2.014705882352941,2.0,2.0,87.0,136.0,1.0,0.6397058823529411,2.0,16.0,4.0,137.0,68.0,1.0,0.0,87.0,136.0,1.0
Sat 7 Apr 7:40pm,MCG,57268.0,2,2012,COL,RCH,85.0,64.0,False,115.0,137.0,1.0,0.8394160583941606,2.0,13.0,81.0,125.0,1.0,0.648,2.0,15.0,0.0,115.0,137.0,1.0,0.0,81.0,125.0,1.0
Sun 8 Apr 1:10pm,Blundstone Arena,11127.0,2,2012,NTH,GWS,183.0,54.0,False,102.0,104.0,1.0,0.9807692307692307,2.0,10.0,37.0,100.0,1.0,0.37,2.0,18.0,0.0,102.0,104.0,1.0,0.0,37.0,100.0,1.0
Sun 8 Apr 4:40pm,Marvel Stadium,21078.0,2,2012,STK,GCS,139.0,47.0,False,85.0,89.0,1.0,0.9550561797752809,2.0,12.0,68.0,137.0,1.0,0.49635036496350365,2.0,17.0,0.0,85.0,89.0,1.0,0.0,68.0,137.0,1.0
Mon 9 Apr 3:10pm,MCG,69231.0,2,2012,GEE,HAW,92.0,90.0,False,101.0,105.0,1.0,0.9619047619047619,2.0,11.0,137.0,115.0,1.0,1.191304347826087,2.0,6.0,0.0,101.0,105.0,1.0,4.0,137.0,115.0,1.0
Fri 13 Apr 7:50pm,MCG,84259.0,3,2012,CAR,COL,122.0,62.0,False,279.0,144.0,2.0,1.9375,3.0,2.0,200.0,201.0,2.0,0.9950248756218906,3.0,9.0,8.0,279.0,144.0,2.0,4.0,200.0,201.0,2.0
Sat 14 Apr 1:40pm,AAMI Stadium,19032.0,3,2012,POR,SYD,83.0,105.0,False,175.0,196.0,2.0,0.8928571428571429,3.0,12.0,194.0,118.0,2.0,1.6440677966101696,3.0,4.0,4.0,175.0,196.0,2.0,8.0,194.0,118.0,2.0
Sat 14 Apr 1:45pm,MCG,49826.0,3,2012,RCH,MEL,133.0,74.0,False,145.0,210.0,2.0,0.6904761904761905,3.0,15.0,136.0,285.0,2.0,0.47719298245614034,3.0,16.0,0.0,145.0,210.0,2.0,0.0,136.0,285.0,2.0
Sat 14 Apr 2:40pm,Domain Stadium,33473.0,3,2012,FRE,BRL,64.0,35.0,False,186.0,195.0,2.0,0.9538461538461539,3.0,11.0,182.0,232.0,2.0,0.7844827586206896,3.0,13.0,4.0,186.0,195.0,2.0,4.0,182.0,232.0,2.0
Sat 14 Apr 7:40pm,Marvel Stadium,28971.0,3,2012,WBD,STK,40.0,103.0,False,151.0,218.0,2.0,0.6926605504587156,3.0,14.0,224.0,136.0,2.0,1.6470588235294117,3.0,7.0,0.0,151.0,218.0,2.0,4.0,224.0,136.0,2.0
Sat 14 Apr 7:40pm,Heritage Bank Stadium,17069.0,3,2012,GCS,ESS,88.0,105.0,False,115.0,276.0,2.0,0.4166666666666667,3.0,17.0,215.0,188.0,2.0,1.1436170212765957,3.0,5.0,0.0,115.0,276.0,2.0,8.0,215.0,188.0,2.0
Sun 15 Apr 1:10pm,Blacktown International,6875.0,3,2012,GWS,WCE,69.0,150.0,False,91.0,283.0,2.0,0.3215547703180212,3.0,18.0,302.0,145.0,2.0,2.0827586206896553,3.0,1.0,0.0,91.0,283.0,2.0,8.0,302.0,145.0,2.0
Sun 15 Apr 3:15pm,MCG,33524.0,3,2012,HAW,ADE,140.0,84.0,False,227.0,207.0,2.0,1.0966183574879227,3.0,8.0,219.0,132.0,2.0,1.6590909090909092,3.0,3.0,4.0,227.0,207.0,2.0,8.0,219.0,132.0,2.0
Sun 15 Apr 4:40pm,Marvel Stadium,29630.0,3,2012,NTH,GEE,131.0,114.0,False,285.0,158.0,2.0,1.8037974683544304,3.0,6.0,193.0,195.0,2.0,0.9897435897435898,3.0,10.0,4.0,285.0,158.0,2.0,4.0,193.0,195.0,2.0
Fri 20 Apr 7:50pm,Marvel Stadium,30172.0,4,2012,STK,FRE,79.0,92.0,False,327.0,176.0,3.0,1.8579545454545454,4.0,5.0,250.0,230.0,3.0,1.0869565217391304,4.0,9.0,8.0,327.0,176.0,3.0,8.0,250.0,230.0,3.0
Sat 21 Apr 1:45pm,MCG,73172.0,4,2012,CAR,ESS,79.0,109.0,False,401.0,206.0,3.0,1.9466019417475728,4.0,2.0,320.0,276.0,3.0,1.1594202898550725,4.0,4.0,12.0,401.0,206.0,3.0,12.0,320.0,276.0,3.0
Sat 21 Apr 2:10pm,Marvel Stadium,30741.0,4,2012,COL,POR,97.0,73.0,False,262.0,323.0,3.0,0.8111455108359134,4.0,13.0,258.0,301.0,3.0,0.8571428571428571,4.0,12.0,4.0,262.0,323.0,3.0,4.0,258.0,301.0,3.0
Sat 21 Apr 4:10pm,AAMI Stadium,28261.0,4,2012,ADE,GWS,96.0,50.0,False,303.0,272.0,3.0,1.1139705882352942,4.0,8.0,160.0,433.0,3.0,0.3695150115473441,4.0,18.0,8.0,303.0,272.0,3.0,0.0,160.0,433.0,3.0
Sat 21 Apr 5:40pm,Domain Stadium,40080.0,4,2012,WCE,HAW,51.0,46.0,False,452.0,214.0,3.0,2.1121495327102804,4.0,1.0,367.0,291.0,3.0,1.261168384879725,4.0,7.0,12.0,452.0,214.0,3.0,8.0,367.0,291.0,3.0
Sat 21 Apr 7:40pm,Gabba,21980.0,4,2012,BRL,GCS,111.0,46.0,False,217.0,296.0,3.0,0.7331081081081081,4.0,14.0,203.0,381.0,3.0,0.5328083989501312,4.0,16.0,4.0,217.0,296.0,3.0,0.0,203.0,381.0,3.0
Sun 22 Apr 1:10pm,GMHBA Stadium,21952.0,4,2012,GEE,RCH,75.0,65.0,False,307.0,326.0,3.0,0.941717791411043,4.0,11.0,278.0,284.0,3.0,0.9788732394366197,4.0,10.0,4.0,307.0,326.0,3.0,4.0,278.0,284.0,3.0
Sun 22 Apr 3:15pm,SCG,21049.0,4,2012,SYD,NTH,113.0,77.0,False,299.0,201.0,3.0,1.4875621890547264,4.0,3.0,416.0,272.0,3.0,1.5294117647058822,4.0,6.0,12.0,299.0,201.0,3.0,8.0,416.0,272.0,3.0
Sun 22 Apr 4:40pm,MCG,33565.0,4,2012,MEL,WBD,67.0,88.0,False,210.0,418.0,3.0,0.5023923444976076,4.0,17.0,191.0,321.0,3.0,0.5950155763239875,4.0,15.0,0.0,210.0,418.0,3.0,0.0,191.0,321.0,3.0
Wed 25 Apr 2:40pm,MCG,86932.0,5,2012,COL,ESS,80.0,79.0,False,359.0,396.0,4.0,0.9065656565656566,5.0,12.0,429.0,355.0,4.0,1.208450704225352,5.0,3.0,8.0,359.0,396.0,4.0,16.0,429.0,355.0,4.0
Fri 27 Apr 6:40pm,Domain Stadium,38847.0,5,2012,FRE,CAR,57.0,65.0,False,342.0,309.0,4.0,1.1067961165048543,5.0,6.0,480.0,315.0,4.0,1.5238095238095237,5.0,4.0,12.0,342.0,309.0,4.0,12.0,480.0,315.0,4.0
Sat 28 Apr 2:10pm,Manuka Oval,9128.0,5,2012,GWS,WBD,62.0,104.0,False,210.0,529.0,4.0,0.39697542533081287,5.0,18.0,279.0,388.0,4.0,0.7190721649484536,5.0,15.0,0.0,210.0,529.0,4.0,4.0,279.0,388.0,4.0
Sat 28 Apr 4:40pm,Marvel Stadium,17680.0,5,2012,NTH,GCS,127.0,93.0,False,493.0,385.0,4.0,1.2805194805194806,5.0,8.0,249.0,492.0,4.0,0.5060975609756098,5.0,17.0,8.0,493.0,385.0,4.0,0.0,249.0,492.0,4.0
Sat 28 Apr 7:40pm,MCG,24798.0,5,2012,MEL,STK,66.0,84.0,False,277.0,506.0,4.0,0.5474308300395256,5.0,16.0,406.0,268.0,4.0,1.5149253731343284,5.0,7.0,0.0,277.0,506.0,4.0,8.0,406.0,268.0,4.0
Sat 28 Apr 7:40pm,Gabba,15528.0,5,2012,BRL,GEE,41.0,79.0,False,328.0,342.0,4.0,0.9590643274853801,5.0,11.0,382.0,391.0,4.0,0.9769820971867008,5.0,10.0,8.0,328.0,342.0,4.0,8.0,382.0,391.0,4.0
Sun 29 Apr 1:10pm,UTAS Stadium,19217.0,5,2012,HAW,SYD,69.0,106.0,False,413.0,342.0,4.0,1.2076023391812865,5.0,9.0,412.0,278.0,4.0,1.4820143884892085,5.0,2.0,8.0,413.0,342.0,4.0,16.0,412.0,278.0,4.0
Sun 29 Apr 3:15pm,Marvel Stadium,28464.0,5,2012,RCH,WCE,97.0,107.0,False,343.0,359.0,4.0,0.9554317548746518,5.0,13.0,503.0,260.0,4.0,1.9346153846153846,5.0,1.0,4.0,343.0,359.0,4.0,16.0,503.0,260.0,4.0
Sun 29 Apr 4:10pm,AAMI Stadium,41649.0,5,2012,ADE,POR,110.0,91.0,False,399.0,322.0,4.0,1.2391304347826086,5.0,5.0,331.0,398.0,4.0,0.8316582914572864,5.0,14.0,12.0,399.0,322.0,4.0,4.0,331.0,398.0,4.0
